date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:10	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:08%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/html5-editor/bootstrap-wysihtml5.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/html5-editor/bootstrap-wysihtml5.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/form-bootstrap-wysihtml5.html)
18:46:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:09%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/tinymce/tinymce.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/tinymce/tinymce.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/form-tinymce-wysihtml5.html)
18:46:14	185225/185225	---M--	200	added ('OK')	image/svg+xml	etag:%223abd9ea-2d389-53c7155cca800%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/weather-icons/font/weathericons-regular-webfont.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/weather-icons/font/weathericons-regular-webfont.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:17	99564/99564	---M--	200	added ('OK')	text/plain	etag:%223abd9ff-184ec-53c7155cca800%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:17	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:11%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/peity/jquery.peity.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/peity/jquery.peity.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/basic-table.html)
18:46:18	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:12%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/peity/jquery.peity.init.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/peity/jquery.peity.init.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/basic-table.html)
18:46:20	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22452af56-3fb0-53c71558f9f00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:20	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:18%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:46:21	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22452af56-3fb0-53c71558f9f00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:22	7712/7712	---M--	200	added ('OK')	application/x-font-woff	etag:%22452af9c-1e20-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:23	76985/76985	UR-MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:37%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	/home/shinichi/websites/THESIS/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:46:29	182/182	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2027%20Jul%202017%2010:46:27%20GMT	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	/home/shinichi/websites/THESIS/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:46:29	16104/16104	---M--	200	added ('OK')	text/plain	etag:%22452af81-3ee8-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:38	34375/34375	---M--	200	added ('OK')	image/svg+xml	etag:%22452af5c-8647-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:42	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:41%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/bootstrap-table/dist/bootstrap-table.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/bootstrap-tables.html)
18:46:43	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22452afa6-53e6-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:45	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22452afa6-53e6-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:46	12260/12260	---M--	200	added ('OK')	application/x-font-woff	etag:%223abd00d-2fe4-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:49	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:48%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/bootstrap-table/dist/bootstrap-table.ints.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/bootstrap-table/dist/bootstrap-table.ints.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/bootstrap-tables.html)
18:46:53	21284/21284	---M--	200	added ('OK')	text/plain	etag:%223abd005-5324-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:57	48014/48014	---M--	200	added ('OK')	image/svg+xml	etag:%22452afbc-bb8e-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:46:59	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd03b-5cc2-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:00	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:00%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/tablesaw-master/dist/tablesaw.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/tablesaw-master/dist/tablesaw.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/responsive-tables.html)
18:47:00	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:21%20GMT	https://cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	/home/shinichi/websites/THESIS/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:47:00	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:23%20GMT	https://cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	/home/shinichi/websites/THESIS/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:47:00	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:46:34%20GMT	https://cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	/home/shinichi/websites/THESIS/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/data-table.html)
18:47:02	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd03b-5cc2-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:04	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:03%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/tablesaw-master/dist/tablesaw-init.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/tablesaw-master/dist/tablesaw-init.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/responsive-tables.html)
18:47:06	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:04%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jquery-datatables-editable/jquery.dataTables.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jquery-datatables-editable/jquery.dataTables.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/editable-tables.html)
18:47:06	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:03%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/dataTables.bootstrap.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/dataTables.bootstrap.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/editable-tables.html)
18:47:08	5788/5788	---M--	200	added ('OK')	application/x-font-woff	etag:%223abd069-169c-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:09	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:04%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/tiny-editable/mindmup-editabletable.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/tiny-editable/mindmup-editabletable.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/editable-tables.html)
18:47:10	23480/23480	---M--	200	added ('OK')	text/plain	etag:%223abd056-5bb8-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:07%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/tiny-editable/numeric-input-example.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/tiny-editable/numeric-input-example.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/editable-tables.html)
18:47:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:10%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/footable-init.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/footable-init.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/foo-tables.html)
18:47:12	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:11%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/js/footable.all.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/js/footable.all.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/foo-tables.html)
18:47:12	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:12%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jsgrid/db.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jsgrid/db.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/jsgrid.html)
18:47:14	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:13%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jsgrid/dist/jsgrid.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jsgrid/dist/jsgrid.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/jsgrid.html)
18:47:14	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:14%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/jsgrid-init.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/jsgrid-init.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/jsgrid.html)
18:47:17	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:16%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.pie.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.pie.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:17	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:16%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/excanvas.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/excanvas.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:18	5704/5704	---M--	200	added ('OK')	application/x-font-woff	etag:%223abd098-1648-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:19	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:18%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.time.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.time.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:20	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd06c-3eee-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:27	49564/49564	---M--	200	added ('OK')	image/svg+xml	etag:%223abd04e-c19c-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:29	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:19%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.stack.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.stack.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:29	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:19%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.crosshair.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/flot/jquery.flot.crosshair.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:29	15892/15892	---M--	200	added ('OK')	text/plain	etag:%223abd080-3e14-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:30	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:29%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/flot-data.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/flot-data.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/flot.html)
18:47:33	37199/37199	---M--	200	added ('OK')	image/svg+xml	etag:%223abd07d-914f-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:34	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:30%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/Chart.js/chartjs.init.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/Chart.js/chartjs.init.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/chart-js.html)
18:47:34	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:30%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/morris-data.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/morris-data.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/morris-chart.html)
18:47:34	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:31%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/Chart.js/Chart.min.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/Chart.js/Chart.min.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/chart-js.html)
18:47:34	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd0a0-185e-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:36	3568/3568	---M--	200	added ('OK')	application/x-font-woff	etag:%223abd0da-df0-53c7155529600%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:36	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd0a0-185e-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:41	6044/6044	---M--	200	added ('OK')	text/plain	etag:%223abd0ad-179c-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.1d4.delayed	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:42	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:39%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/knob/jquery.knob.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/knob/jquery.knob.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/knob-chart.html)
18:47:42	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:39%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/dashboard1.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/dashboard1.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index2.html)
18:47:43	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:41%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/toast-master/js/jquery.toast.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/toast-master/js/jquery.toast.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index2.html)
18:47:45	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:42%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/skycons/skycons.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/skycons/skycons.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index4.html)
18:47:45	13887/13887	---M--	200	added ('OK')	image/svg+xml	etag:%223abd0ac-363f-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.svg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:47:50	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:47:45%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/js/dashboard4.js	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/js/dashboard4.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index4.html)
